2018-12-29 10:02:48.178 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.calligraphy.CalligraphyAppApplicationTests], using SpringBootContextLoader
2018-12-29 11:58:07.426 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.calligraphy.CalligraphyAppApplication for test class com.calligraphy.CalligraphyAppApplicationTests
2018-12-29 11:58:07.619 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-12-29 11:58:07.668 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@28f3b248, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1b1426f4, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@32b260fa, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@581ac8a8, org.springframework.test.context.support.DirtiesContextTestExecutionListener@6d4e5011, org.springframework.test.context.transaction.TransactionalTestExecutionListener@57d7f8ca, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@76c3e77a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@78123e82, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@67c33749, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@fba92d3, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@662b4c69, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@fa49800]
2018-12-29 11:58:08.297 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - Starting CalligraphyAppApplicationTests on DESKTOP-TBI9BAK with PID 5524 (started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2018-12-29 11:58:08.298 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - The following profiles are active: dev
2018-12-29 11:58:10.004 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2018-12-29 11:58:10.012 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2018-12-29 11:58:10.158 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 94ms. Found 0 repository interfaces.
2018-12-29 11:58:11.264 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$d916b548] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-29 11:58:15.650 [main] INFO  com.calligraphy.CalligraphyAppApplicationTests - Started CalligraphyAppApplicationTests in 7.888 seconds (JVM running for 9.929)
